disasterNumber,damagedCity,damagedStateAbbreviation,damagedZipCode,householdComposition,grossIncome,specialNeeds,ownRent,residenceType,homeOwnersInsurance,floodInsurance,inspected,rpfvl,habitabilityRepairsRequired,destroyed,waterLevel,highWaterLocation,floodDamage,foundationDamage,foundationDamageAmount,roofDamage,roofDamageAmount,tsaEligible,tsaCheckedIn,rentalAssistanceEligible,rentalAssistanceAmount,repairAssistanceEligible,repairAmount,replacementAssistanceEligible,replacementAmount,sbaEligible,renterDamageLevel,rentalAssistanceEndDate,rentalResourceCity,rentalResourceStateAbbreviation,rentalResourceZipCode,primaryResidence,personalPropertyEligible,ppfvl,censusBlockId,id,censusYear
4611,NEW ORLEANS,LA,70114.0,2.0,62000.0,0.0,Owner,House/Duplex,1.0,1.0,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,220710001001018.0,1b54b5c5-a888-426b-8e21-8c7667d046ec,2020.0
4337,MIAMI,FL,33132.0,1.0,23400.0,0.0,Renter,Apartment,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,1.0,0.0,1.0,1295.0,0.0,,0.0,,0.0,,,,,,1.0,0.0,,120860037023014.0,6e9f5534-e949-4da0-9b18-70997b52998f,2010.0
4337,HIALEAH,FL,33016.0,1.0,10000.0,0.0,Renter,Apartment,0.0,0.0,1.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,0.0,120860135002003.0,3d90e31c-6869-4d00-b605-e864c9845f0e,2010.0
4339,JUNCOS,PR,777.0,3.0,36000.0,0.0,Renter,House/Duplex,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,1.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,720775003021015.0,74d8c216-bb9d-487c-bdfd-40a3ecd00ddd,2010.0
4611,WESTWEGO,LA,70094.0,1.0,,0.0,Owner,House/Duplex,1.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,220510271002029.0,f3ecc490-610c-4dc8-b98b-22355469ad91,2020.0
4611,BATON ROUGE,LA,70816.0,1.0,42000.0,0.0,Renter,Apartment,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,220330039122000.0,82b8895d-a89b-4018-a4f5-cbbdd45ef21f,2020.0
4332,HOUSTON,TX,77021.0,1.0,42000.0,0.0,Renter,House/Duplex,0.0,0.0,1.0,,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,0.0,482013137001000.0,788b7f8f-567e-4726-a864-87205ec3ba40,2010.0
4337,LEHIGH ACRES,FL,33936.0,2.0,40000.0,0.0,Owner,House/Duplex,1.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,120710403092017.0,452662fd-ff16-431b-9cff-aa38d88e634c,2010.0
4337,MIAMI BEACH,FL,33139.0,1.0,,0.0,Renter,Townhouse,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,120860027036002.0,482bf622-52f8-46a0-a6da-22c3e8c6c829,2010.0
4337,TAVARES,FL,32778.0,1.0,22800.0,0.0,Renter,House/Duplex,0.0,0.0,1.0,,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,0.0,120690308061041.0,183f121a-e4d3-437d-bd0a-223617490696,2010.0
4337,WINTER HAVEN,FL,33884.0,5.0,,0.0,Owner,House/Duplex,0.0,0.0,1.0,499.5,1.0,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,0.0,,1.0,499.5,0.0,,0.0,,,,,,1.0,0.0,0.0,121050140011033.0,25f6916f-4953-4d80-96ca-4eb69b3af5bc,2010.0
4337,MIAMI,FL,33194.0,1.0,13000.0,0.0,Owner,Other,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,1.0,0.0,1.0,1295.0,0.0,,0.0,,0.0,,,,,,1.0,0.0,,120860151003032.0,2772f6b8-1dac-4d1c-9a58-02f673f010b6,2010.0
4337,JACKSONVILLE,FL,32223.0,2.0,35000.0,0.0,Renter,Apartment,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,1.0,0.0,1.0,969.0,0.0,,0.0,,0.0,,,,,,1.0,0.0,,120310168072003.0,9e57f638-890b-4085-90e9-d72783e4eab4,2010.0
4586,HOUSTON,TX,77004.0,5.0,18000.0,0.0,Renter,Apartment,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,482013129011000.0,b01625ae-f5ee-4c36-9fa3-169364689e23,2020.0
4332,CORPUS CHRISTI,TX,78416.0,2.0,36000.0,0.0,Owner,House/Duplex,0.0,0.0,1.0,83.76,0.0,0.0,0.0,,0.0,0.0,,1.0,39.52,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,0.0,483550016023006.0,657e20a9-f951-4e51-9d61-396a5cc46892,2010.0
4337,COCOA,FL,32926.0,3.0,0.0,0.0,Owner,House/Duplex,1.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,1.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,120090621032014.0,5ef68686-7154-4ac0-95bc-1e55c8b1bd01,2010.0
4337,MIAMI,FL,33186.0,1.0,,0.0,Renter,Apartment,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,120860191004002.0,6bfe0981-cd41-4639-8b27-3c08d157d57f,2010.0
4339,HATILLO,PR,659.0,2.0,16344.0,0.0,Owner,House/Duplex,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,1.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,720653105003017.0,b375ca32-f496-4df8-96dc-f7023a330042,2010.0
4586,FORT WORTH,TX,76123.0,3.0,60000.0,0.0,Renter,House/Duplex,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,484391110252006.0,0a18a3c3-f062-4ceb-bb40-87d1e6b90f7f,2020.0
4337,MIAMI,FL,33167.0,1.0,23000.0,0.0,Renter,House/Duplex,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,1.0,0.0,1.0,1295.0,0.0,,0.0,,0.0,,,,,,1.0,0.0,,120860004043022.0,5c7e683e-b3a5-4a04-a0e6-790f0776e85b,2010.0
4339,SAN JUAN,PR,921.0,3.0,35000.0,0.0,Renter,House/Duplex,0.0,0.0,1.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,0.0,721270082013002.0,649fd717-8862-4c02-9cd0-389a2a23c918,2010.0
4339,SAN JUAN,PR,909.0,1.0,37211.0,0.0,Owner,Condo,1.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,1.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,721270051033002.0,f399160b-ad92-4da0-b815-c07c796bb0dc,2010.0
4586,HOUSTON,TX,77082.0,3.0,35000.0,0.0,Renter,Apartment,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,482014519033000.0,37e2969f-29a9-4f73-aaef-cbdad374ad9b,2020.0
4611,NEW ORLEANS,LA,70117.0,1.0,8900.0,0.0,Owner,House/Duplex,0.0,0.0,1.0,5944.1,1.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,1.0,1061.0,1.0,5944.1,0.0,,0.0,,,,,,1.0,1.0,281.62,220710020001002.0,fca6bab6-32a7-4474-978a-ff18a8419658,2020.0
4337,MIAMI,FL,33155.0,4.0,30000.0,0.0,Renter,Mobile Home,0.0,0.0,1.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,0.0,120860077024016.0,0b27b9f3-2476-4eca-8d1f-b2d218d4928b,2010.0
4337,ALVA,FL,33920.0,2.0,102000.0,0.0,Owner,House/Duplex,1.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,120710303003027.0,299dbbfd-da95-48c2-a348-e3ca54d97504,2010.0
4339,SAN GERMAN,PR,683.0,1.0,12000.0,0.0,Owner,Other,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,1.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,721258404001006.0,b4d4a5dd-c01a-4333-b166-afbf01681311,2010.0
4332,STAFFORD,TX,77477.0,3.0,33100.0,0.0,Renter,House/Duplex,0.0,0.0,1.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,0.0,482014401003011.0,2a144953-ab6d-401b-88da-78f2876887fe,2010.0
4337,MIAMI,FL,33142.0,1.0,,0.0,Renter,Apartment,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,1.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,120860018023005.0,61bd08a0-dfff-443a-a519-d2b904009ffa,2010.0
4339,COROZAL,PR,783.0,4.0,24000.0,0.0,Owner,House/Duplex,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,720475305002025.0,eef8f365-731f-4d93-9d46-ab1e7aa4082e,2010.0
4339,COTO LAUREL,PR,780.0,4.0,123232.0,0.0,Owner,House/Duplex,1.0,1.0,1.0,2405.07,1.0,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,0.0,721130705132000.0,98e3d523-40e0-4422-8d99-2452e228abf4,2010.0
4339,AGUADILLA,PR,603.0,5.0,,0.0,Owner,House/Duplex,1.0,0.0,1.0,433.08,0.0,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,860.94,720054005021004.0,83a4a451-91c6-4ccb-affd-05fcdb48cc93,2010.0
4399,PANAMA CITY,FL,32405.0,2.0,35000.0,0.0,Owner,Townhouse,1.0,1.0,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,120050025001056.0,c61102ec-16aa-4b95-bd8d-66223a426226,2010.0
4611,NEW ORLEANS,LA,70122.0,2.0,30700.0,0.0,Owner,House/Duplex,1.0,1.0,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,220710033022004.0,d49499eb-fccb-4ebc-9bbc-72aa8c1083c5,2020.0
4337,ORLANDO,FL,32808.0,1.0,22000.0,0.0,Renter,Apartment,0.0,0.0,1.0,,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,0.0,120950124021012.0,2888c7b6-b6d2-4efd-b963-f2361afc6c8d,2010.0
4337,LARGO,FL,33773.0,1.0,15876.0,0.0,Renter,Apartment,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,1.0,1014.0,0.0,,0.0,,0.0,,,,,,1.0,0.0,,121030251151024.0,f9a80191-b6b0-462d-b412-68d94150b494,2010.0
4339,MOROVIS,PR,687.0,1.0,3000.0,0.0,Renter,Apartment,0.0,0.0,1.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,1.0,231.54,721019555002015.0,9286accc-f8f8-4b3a-8061-5c0db61a8dd4,2010.0
4339,YABUCOA,PR,767.0,4.0,48000.0,0.0,Owner,House/Duplex,0.0,0.0,1.0,1086.9,1.0,0.0,0.0,,0.0,1.0,11.57,1.0,13.42,1.0,0.0,0.0,,1.0,1086.9,0.0,,0.0,,,,,,1.0,1.0,1307.61,721519511001010.0,918bf52c-8319-46c4-871c-25ce9f348470,2010.0
4339,BARCELONETA,PR,617.0,3.0,10000.0,0.0,Owner,Townhouse,0.0,0.0,1.0,,,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,0.0,720175904004010.0,5cb798cf-96f3-40c0-91e0-ffd80d5a0412,2010.0
4586,HOUSTON,TX,77086.0,3.0,40000.0,0.0,Renter,House/Duplex,0.0,0.0,1.0,,1.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,1.0,3102.0,0.0,,0.0,,0.0,Renter-Moderate Damage(Renter No Cost),,,,,1.0,0.0,259.18,482015339032024.0,0a8cb612-7326-4c9b-bba0-95ed23a49a49,2020.0
4611,NEW ORLEANS,LA,70124.0,1.0,28800.0,0.0,Renter,House/Duplex,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,220710056011020.0,6141de3a-ff11-48fa-ae48-3346ac3ed2b1,2020.0
4611,DENHAM SPRINGS,LA,70726.0,1.0,34000.0,0.0,Owner,House/Duplex,1.0,1.0,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,220630405012010.0,e3bc8a69-28e9-4f41-8ef2-17302dda79c6,2020.0
4332,VIDOR,TX,77662.0,1.0,55000.0,0.0,Owner,Mobile Home,1.0,0.0,1.0,5555.55,1.0,0.0,22.0,,1.0,1.0,461.15,0.0,,0.0,0.0,0.0,,1.0,5555.55,0.0,,0.0,,,,,,1.0,0.0,0.0,483610215025007.0,5006f7a5-9202-4f3b-9f2c-6c7d9127088a,2010.0
4332,LULING,TX,78648.0,5.0,1946.0,0.0,Owner,Mobile Home,0.0,0.0,1.0,1201.6,0.0,0.0,0.0,,0.0,0.0,,1.0,478.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,0.0,481872109011026.0,203c595a-1a01-429a-9da6-1eecacabe415,2010.0
4337,HOLIDAY,FL,34690.0,2.0,50000.0,0.0,Owner,House/Duplex,0.0,0.0,1.0,499.5,0.0,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,0.0,121010306022013.0,c9b3bfc4-2347-41fd-9466-2fb7d3579130,2010.0
4337,TAMPA,FL,33607.0,1.0,68500.0,0.0,Owner,House/Duplex,0.0,0.0,1.0,1000.0,1.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,1.0,1000.0,0.0,,0.0,,,,,,1.0,0.0,0.0,120570027001011.0,21ddca14-ddc6-4012-a6d1-b64e7029dd14,2010.0
4586,AUSTIN,TX,78753.0,1.0,24000.0,0.0,Renter,Apartment,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,484530431001009.0,087c0c93-723e-47ff-b875-5f0d49226b32,2020.0
4611,LUTCHER,LA,70071.0,3.0,23040.0,0.0,Renter,Apartment,0.0,0.0,1.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,1.0,804.0,0.0,,0.0,,0.0,,,,,,1.0,1.0,1553.03,220930402004018.0,227bf069-1689-4b51-b88e-084c5cc7901b,2020.0
4611,BRIDGE CITY,LA,70094.0,1.0,15000.0,0.0,Renter,House/Duplex,0.0,0.0,1.0,,1.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,1.0,13798.0,0.0,,0.0,,0.0,Renter-Moderate Damage(Renter No Cost),2022-09-30T00:00:00.000Z,AVONDALE,LA,,1.0,1.0,4382.33,220510282002008.0,6fa7fb7e-c413-45c6-bcae-eaed27471612,2020.0
4339,VEGA BAJA,PR,693.0,2.0,,0.0,Owner,House/Duplex,1.0,1.0,1.0,13805.36,1.0,0.0,0.0,,0.0,0.0,,1.0,10070.97,1.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,461.34,721455607022007.0,828bc8a1-efec-415c-85f3-baac33b4c0af,2010.0
4339,SABANA GRANDE,PR,637.0,1.0,,0.0,Owner,Other,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,1.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,721219607003011.0,fadac98b-0039-4bfa-beb2-81c01d6d42ff,2010.0
4339,LAS PIEDRAS,PR,771.0,4.0,,0.0,Owner,Townhouse,0.0,0.0,1.0,8899.65,1.0,0.0,0.0,,0.0,0.0,,1.0,1369.2,1.0,0.0,1.0,1848.0,1.0,8899.65,0.0,,1.0,,,,,,1.0,0.0,2593.47,720851901021012.0,6871c165-d0bc-440b-8de3-f780fa129080,2010.0
4393,HAMPSTEAD,NC,28443.0,4.0,85000.0,0.0,Owner,House/Duplex,1.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,1.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,371419201031007.0,99a5d854-e349-4d2d-bba2-530e1d77f250,2010.0
4559,LAKE CHARLES,LA,70605.0,1.0,60128.0,0.0,Renter,Apartment,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,220190019061004.0,210f93b8-9c7e-4f40-9ea7-19f7c8094c3d,2020.0
4611,MARRERO,LA,70072.0,2.0,30000.0,0.0,Owner,House/Duplex,1.0,1.0,1.0,8816.97,1.0,0.0,18.0,,1.0,0.0,,0.0,,1.0,0.0,1.0,1798.0,0.0,,0.0,,0.0,,,,,,1.0,1.0,4467.46,220510280001049.0,9f9f1c7f-7a2a-4f5d-b001-012449f2df71,2020.0
4611,METAIRIE,LA,70001.0,1.0,0.0,0.0,Renter,Apartment,0.0,0.0,1.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,0.0,220510296003003.0,52a6075f-0dad-47ba-b3b6-25a7a9585382,2020.0
4611,AMA,LA,70031.0,1.0,10056.0,0.0,Owner,House/Duplex,1.0,0.0,1.0,1734.32,1.0,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,0.0,,1.0,1734.32,0.0,,0.0,,,,,,1.0,0.0,0.0,220890630001004.0,0e502ee1-27a0-41f0-82cc-efa97f910874,2020.0
4332,CYPRESS,TX,77429.0,2.0,,0.0,Renter,Apartment,0.0,1.0,1.0,,1.0,0.0,5.0,,1.0,0.0,,0.0,,0.0,0.0,1.0,1594.0,0.0,,0.0,,0.0,Renter-Moderate Damage(Renter No Cost),,,,,1.0,0.0,0.0,482015522002009.0,abc4366d-fd6c-4bf4-990d-53ec5def8297,2010.0
4337,TAMPA,FL,33617.0,3.0,,0.0,Renter,House/Duplex,0.0,0.0,1.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,0.0,120570001022016.0,57ca51bc-999c-40d3-a22a-e793514c97e4,2010.0
4337,SPRING HILL,FL,34609.0,2.0,32880.0,0.0,Renter,Other,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,120530411062059.0,cd33c035-ecec-42e3-a3d5-0ba0843220ab,2010.0
4337,WINTER SPRINGS,FL,32708.0,3.0,15000.0,0.0,Owner,House/Duplex,1.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,1.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,121170213071004.0,c3955530-5eef-481e-9c4e-75828419dc9f,2010.0
4337,BOCA RATON,FL,33431.0,2.0,195000.0,0.0,Renter,Apartment,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,120990074163000.0,cde6dc64-1aa6-457c-9959-a80dbc4afc79,2010.0
4332,HOUSTON,TX,77078.0,2.0,8808.0,0.0,Renter,Apartment,0.0,0.0,1.0,,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,0.0,482012312002008.0,a9c358cf-a05f-4456-ae8e-3c07a4ad1b02,2010.0
4337,PALM COAST,FL,32164.0,2.0,40000.0,0.0,Owner,House/Duplex,1.0,0.0,1.0,,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,0.0,120350602142014.0,d47de37d-80b9-41a7-a790-407a27a47afc,2010.0
4586,DALLAS,TX,75287.0,4.0,50000.0,0.0,Renter,Apartment,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,481130137272000.0,2b026dda-4204-4cc2-8124-c19ab34dd158,2020.0
4332,HOUSTON,TX,77041.0,2.0,,0.0,Renter,Apartment,0.0,0.0,1.0,,,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,0.0,482015408002032.0,cfdc5d9f-acda-4583-b461-c78c670ce52c,2010.0
4337,MIAMI GARDENS,FL,33055.0,3.0,12000.0,0.0,Owner,Other,1.0,1.0,0.0,,,0.0,,,0.0,0.0,,0.0,,1.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,120860100132008.0,7dd574ea-1b87-4521-8904-47b3656bd18f,2010.0
4586,GROVES,TX,77619.0,5.0,71300.0,0.0,Owner,House/Duplex,0.0,0.0,1.0,7208.65,1.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,1.0,2290.0,1.0,7208.65,0.0,,0.0,,,,,,1.0,0.0,2503.62,482450107002016.0,e2023d3c-698b-48e8-b0b9-506fddf3d721,2020.0
4611,PRAIRIEVILLE,LA,70769.0,1.0,,0.0,Renter,Townhouse,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,,343d9545-205a-4a01-90c0-547b3c79c95e,
4332,FRIENDSWOOD,TX,77546.0,1.0,12000.0,0.0,Renter,House/Duplex,0.0,0.0,1.0,,,0.0,0.0,,0.0,0.0,,0.0,,1.0,1.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,0.0,482013508012015.0,39713556-c9cb-4dce-a1d2-55b13759808e,2010.0
4337,KEY WEST,FL,33040.0,1.0,60000.0,0.0,Renter,Apartment,0.0,0.0,1.0,,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,0.0,120879726001017.0,691dbed7-8c1b-44bd-8d7f-25a50e28c0e7,2010.0
4337,ST. PETERSBURG,FL,33705.0,1.0,,0.0,Owner,House/Duplex,0.0,0.0,1.0,1000.0,1.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,1.0,1000.0,0.0,,0.0,,,,,,1.0,0.0,0.0,121030203022005.0,595d4c3e-e9eb-4fc2-b805-e8b845a0e865,2010.0
4337,MIAMI,FL,33150.0,1.0,26000.0,0.0,Owner,Mobile Home,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,120860004081028.0,1ca7faf6-50af-4dca-b796-cf3b6699fe7d,2010.0
4337,PEMBROKE PINES,FL,33023.0,3.0,18000.0,0.0,Renter,House/Duplex,0.0,0.0,1.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,0.0,120111101003000.0,240cfa10-a129-42b9-8968-47bde19dddf9,2010.0
4337,MIAMI,FL,33180.0,3.0,116000.0,0.0,Owner,House/Duplex,1.0,1.0,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,120860097032031.0,7c7107f5-1453-4188-9c94-187ca0c20197,2010.0
4339,CABO ROJO,PR,623.0,1.0,6000.0,0.0,Owner,Other,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,1.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,720238305042010.0,a99dbdd7-2b99-4fc9-b327-f0b64fed69b5,2010.0
4611,HARVEY,LA,70058.0,2.0,38000.0,0.0,Owner,House/Duplex,1.0,1.0,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,220510278122003.0,1269f5ab-ce58-4175-a708-ab9553a0a5a4,2020.0
4611,HOUMA,LA,70363.0,2.0,21000.0,0.0,Renter,Apartment,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,1.0,1.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,221090008004021.0,d068344b-de30-4752-b409-9a404198e09e,2020.0
4332,HOUSTON,TX,77078.0,1.0,,0.0,Renter,Other,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,0.0,0.0,,482012312002014.0,2f76b4da-8129-42b7-b268-309c75d82ab0,2010.0
4337,ORLANDO,FL,32820.0,1.0,9000.0,0.0,Owner,Mobile Home,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,120950166011000.0,382dbac3-bcb5-463d-9fcc-b952f7a604d0,2010.0
4337,FORT LAUDERDALE,FL,33312.0,1.0,5000.0,0.0,Renter,House/Duplex,0.0,0.0,1.0,,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,0.0,120110804062000.0,5c804551-3e3e-469d-bfc0-8cb0f9b66e82,2010.0
4337,DEERFIELD BEACH,FL,33442.0,3.0,40000.0,0.0,Owner,Townhouse,1.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,1.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,120110104072007.0,a1d4edec-dd45-4b3a-97dc-08b2e9731617,2010.0
4337,SUNRISE,FL,33313.0,4.0,47500.0,0.0,Renter,Apartment,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,120110602032000.0,7f59d8d3-5714-4a11-af83-72335a967059,2010.0
4337,NAPLES,FL,34116.0,2.0,67625.0,0.0,Renter,Apartment,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,1.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,120210104201003.0,42aaec1b-6af6-4354-be92-b6496e802c06,2010.0
